#{"t_start": 1721926889.2663743, "env_id": "Pendulum-v1"}
r,l,t
-1726.446246,200,1.217026
-1422.134385,200,2.612795
-1419.115333,200,4.001628
-1679.56614,200,5.391061
-1703.597504,200,6.777866
-1483.920157,200,8.172958
-1182.851706,200,9.565746
-1546.740849,200,10.9573
-1130.157202,200,12.335772
-996.608246,200,13.714456
-661.928884,200,15.10785
-1021.417675,200,16.498829
-947.935211,200,17.89646
-1051.545891,200,19.291823
-635.167053,200,20.685639
-642.89182,200,22.079995
-369.138102,200,23.472322
-125.998094,200,24.866582
-1.531425,200,26.264235
-124.19364,200,27.66386
-128.996608,200,29.059467
-0.625395,200,30.454171
-229.724316,200,31.85227
-124.001322,200,33.248323
-122.90885,200,34.648972
-125.369666,200,36.046755
-1.329233,200,37.443387
-388.771118,200,38.839014
-327.98904,200,40.237546
-253.071419,200,41.635211
-127.102083,200,43.030864
-227.822526,200,44.427547
-234.230603,200,45.826188
-123.054064,200,47.223371
-121.528037,200,48.610412
-0.766381,200,50.000039
-1.15456,200,51.391933
-126.979696,200,52.776312
-241.858387,200,54.164989
-122.04881,200,55.547554
-0.825417,200,56.926075
-1.215948,200,58.310323
-238.177722,200,59.689317
-244.775606,200,61.07091
-232.256555,200,62.45205
-121.207398,200,63.832497
-241.153056,200,65.212844
-125.060221,200,66.591334
-115.367063,200,67.971958
-353.0878,200,69.350589
-124.591535,200,70.73016
-124.446149,200,72.103827
-124.264862,200,73.467942
-125.017489,200,74.848965
-125.144801,200,76.228931
-237.765193,200,77.607561
-118.056227,200,78.986808
-126.994437,200,80.364943
-252.970045,200,81.746225
-228.549271,200,83.13389
-325.757957,200,84.514455
-124.426799,200,85.896356
-117.794956,200,87.279378
-120.890512,200,88.661081
-232.916752,200,90.04759
-349.39506,200,91.429071
-0.771872,200,92.813135
-319.890427,200,94.195282
-223.15156,200,95.580604
-0.594376,200,96.965162
-120.230857,200,98.358353
-127.892399,200,99.74975
-118.534725,200,101.135721
-119.80675,200,102.524511
-247.290636,200,103.910618
-115.958613,200,105.300151
-114.129693,200,106.690243
-116.505306,200,108.082814
-121.029998,200,109.474356
-121.767612,200,110.864538
-119.902546,200,112.259869
-121.385232,200,113.650993
-121.822881,200,115.040468
-1.646031,200,116.436617
-125.712945,200,117.83423
-117.860885,200,119.235891
-126.371445,200,120.633151
-118.678461,200,122.026407
-228.858896,200,123.421131
-125.284841,200,124.815019
-118.620039,200,126.206835
-247.934299,200,127.601726
-121.527983,200,128.99424
-230.333655,200,130.387465
-119.111826,200,131.782486
-1.068409,200,133.15507
-120.765067,200,134.546402
-236.139989,200,135.939161
-127.430324,200,137.332088
-239.147362,200,138.72473
-3.156842,200,140.117005
-120.090739,200,141.507937
-233.305938,200,142.901246
-239.700092,200,144.294282
-119.672502,200,145.687221
-233.798855,200,147.080501
-1.440473,200,148.472725
-238.481657,200,149.864082
-359.673064,200,151.258247
-120.328931,200,152.651962
-119.469885,200,154.045301
-346.600005,200,155.439397
-1.354063,200,156.833642
-121.596969,200,158.2263
-117.255064,200,159.620796
-116.518838,200,161.008449
-124.04677,200,162.400701
-126.414885,200,163.791929
-226.364703,200,165.181095
-123.0126,200,166.57249
-128.732758,200,167.96651
-228.074988,200,169.358036
-360.870215,200,170.750078
-124.205498,200,172.143863
-236.524661,200,173.53724
-227.146271,200,174.925113
-125.716419,200,176.316398
-234.385578,200,177.706277
-1.204579,200,179.096684
-129.151045,200,180.488594
-115.4206,200,181.878454
-117.561016,200,183.270526
-301.642183,200,184.661552
-0.708391,200,186.055525
-247.905779,200,187.449544
-225.236017,200,188.841238
-222.832418,200,190.230561
-125.441714,200,191.62057
-125.523387,200,192.993701
-115.648599,200,194.383791
