#{"t_start": 1722006171.427844, "env_id": "Pendulum-v1"}
r,l,t
-1237.893709,200,0.192076
-1399.780803,200,0.37711
-1157.574224,200,0.561756
-1152.997485,200,0.746231
-1214.755519,200,0.931012
-1116.453772,200,3.041607
-992.458125,200,3.2267
-1028.91191,200,3.411616
-1057.950669,200,3.596822
-996.458977,200,3.781865
-1090.191513,200,5.896071
-1149.344906,200,6.081174
-1106.166076,200,6.265832
-998.065226,200,6.450607
-1250.857448,200,6.635757
-859.267656,200,8.751113
-1039.060639,200,8.936496
-1033.983122,200,9.121982
-931.219793,200,9.307278
-1050.971316,200,9.492641
-1370.94509,200,11.606984
-1063.657715,200,11.791934
-1283.355238,200,11.977496
-1123.910647,200,12.162581
-880.072348,200,12.347523
-801.05417,200,14.463408
-909.728985,200,14.649062
-1354.02161,200,14.834293
-977.474922,200,15.019449
-1160.418642,200,15.204706
-941.225046,200,17.319363
-1154.007214,200,17.504079
-895.686377,200,17.688853
-966.262235,200,17.873558
-1125.509254,200,18.057981
-1151.744461,200,20.172854
-1142.325493,200,20.35822
-1111.677476,200,20.543508
-904.33226,200,20.728587
-909.72574,200,20.913523
-1118.20166,200,23.029606
-1164.067394,200,23.214494
-777.431257,200,23.399216
-1180.861731,200,23.583828
-1046.892845,200,23.768494
-788.785627,200,23.953498
-919.322563,200,26.067845
-1016.340405,200,26.252638
-1087.440085,200,26.43716
-913.822929,200,26.621771
-924.005474,200,26.806789
-919.501574,200,28.917327
-1048.519566,200,29.099121
-1103.790449,200,29.28082
-935.786235,200,29.462582
-770.922589,200,29.644418
-676.948816,200,31.757555
-940.09639,200,31.942578
-1106.23823,200,32.127415
-909.742234,200,32.312255
-952.931637,200,32.496854
-1072.745699,200,34.61156
-513.874544,200,34.796304
-534.183254,200,34.981001
-394.655009,200,35.165327
-548.846749,200,35.350031
-457.784936,200,37.467245
-396.635155,200,37.652465
-808.110296,200,37.837545
-396.752267,200,38.022502
-642.773593,200,38.207756
-273.326243,200,40.32278
-522.684239,200,40.507011
-392.235064,200,40.691442
-391.516349,200,40.876266
-1122.865556,200,41.060788
-569.32113,200,43.175163
-267.408063,200,43.360462
-398.458439,200,43.54552
-407.331904,200,43.730575
-258.663068,200,43.915555
-267.456616,200,46.031195
-128.977967,200,46.216279
-253.428205,200,46.40113
-265.955291,200,46.586087
-129.33897,200,46.771391
-4.900446,200,46.956166
-129.707817,200,49.070589
-271.654111,200,49.255314
-132.747679,200,49.439725
-252.829454,200,49.6244
-133.61193,200,49.808491
-613.86864,200,51.921931
-271.676762,200,52.106545
-269.529356,200,52.291091
-275.426638,200,52.475913
-281.035997,200,52.660669
-464.254093,200,54.776002
-268.870708,200,54.961247
-397.513669,200,55.146156
-144.060604,200,55.331004
-338.205574,200,55.515991
-137.705942,200,57.630755
-135.246109,200,57.815219
-4.897078,200,57.99953
-137.511598,200,58.183836
-137.414087,200,58.36817
-543.176742,200,60.484187
-452.91211,200,60.668659
-142.964012,200,60.852971
-288.635597,200,61.037379
-406.692418,200,61.221362
-139.65004,200,63.336588
-275.944992,200,63.520852
-7.380173,200,63.705595
-138.309712,200,63.890385
-7.396667,200,64.074583
-134.468643,200,66.189967
-382.714972,200,66.374766
-275.234532,200,66.559798
-140.415174,200,66.744914
-6.94989,200,66.92997
-390.735084,200,69.045555
-131.451176,200,69.229994
-132.774065,200,69.41449
-263.97387,200,69.598948
-135.315437,200,69.783657
-134.445109,200,69.96793
-562.429162,200,72.082323
-341.29156,200,72.266734
-4.236239,200,72.450812
-133.051538,200,72.634923
-367.683469,200,72.818978
-265.005892,200,74.934547
-136.419586,200,75.118797
-273.803193,200,75.30314
-265.227696,200,75.487606
-3.365553,200,75.671432
-137.258428,200,77.786742
-269.094805,200,77.972109
-4.013449,200,78.157554
-137.046716,200,78.342787
-278.153382,200,78.528247
-2.644968,200,80.643802
-135.845625,200,80.828665
-139.486342,200,81.013741
-138.978073,200,81.198591
-290.949989,200,81.383353
-251.953968,200,83.498624
-310.86228,200,83.684
-129.193322,200,83.869196
-3.850869,200,84.054
-140.48108,200,84.23899
-2.819362,200,86.353955
-268.829885,200,86.539077
-271.501157,200,86.724194
-270.147669,200,86.909228
-267.437727,200,87.09458
-272.951189,200,89.202451
-542.586643,200,89.384872
-132.973653,200,89.567159
-266.082907,200,89.749749
-140.693538,200,89.934561
-405.442687,200,92.052669
-349.438401,200,92.237019
-134.477255,200,92.421447
-269.89131,200,92.605762
-276.349632,200,92.790272
-394.632116,200,94.904319
-408.332195,200,95.089444
-403.974359,200,95.2744
-404.722661,200,95.459405
-702.905878,200,95.644542
-407.45082,200,95.829449
-268.572855,200,97.944429
-518.842975,200,98.129183
-278.467657,200,98.31368
-278.05974,200,98.498828
-268.410009,200,98.683589
-400.404092,200,100.797533
-138.679015,200,100.982268
-137.174064,200,101.166717
-139.597162,200,101.350928
-384.51048,200,101.535159
-136.84397,200,103.648644
-265.418257,200,103.832999
-132.656196,200,104.017379
-270.409189,200,104.202077
-266.088641,200,104.386655
-131.006757,200,106.501156
-139.268685,200,106.686469
-269.918629,200,106.87146
-370.673112,200,107.056387
-136.921398,200,107.24128
-132.295617,200,109.357357
-3.859902,200,109.542041
-270.66023,200,109.726603
-145.297528,200,109.91086
-134.775635,200,110.095207
-279.08342,200,112.20954
-136.48955,200,112.394901
-277.817618,200,112.580704
-9.714132,200,112.766263
-444.278276,200,112.951584
-138.065172,200,115.068628
-253.112622,200,115.253562
-523.931982,200,115.438028
-8.42132,200,115.622847
-132.742293,200,115.807742
-275.858582,200,117.923839
-387.520364,200,118.109192
-277.626122,200,118.294183
-278.095477,200,118.47933
-137.031556,200,118.664487
-270.713892,200,118.849906
-255.798654,200,120.966347
-332.33036,200,121.15139
-135.481962,200,121.336573
-266.980351,200,121.521372
-253.648573,200,121.705938
-398.027225,200,123.821327
-2.975169,200,124.005878
-2.931431,200,124.190449
-353.038554,200,124.374894
-138.987546,200,124.559008
-269.570643,200,126.675543
-347.996886,200,126.860873
-273.715968,200,127.045922
-509.335701,200,127.230991
-136.520022,200,127.415983
-136.572682,200,129.53117
