#{"t_start": 1722007572.6195533, "env_id": "Pendulum-v1"}
r,l,t
-1226.817824,200,0.190686
-1209.169186,200,0.374291
-1261.172939,200,0.557639
-1412.728448,200,0.740894
-1133.682669,200,0.924061
-1207.845858,200,3.036369
-1266.399674,200,3.220184
-1083.933471,200,3.40394
-1152.887998,200,3.587353
-1126.076491,200,3.771328
-1087.212905,200,5.880636
-1201.352135,200,6.064654
-1277.03789,200,6.248488
-1082.814863,200,6.432595
-1246.157758,200,6.616318
-1159.254947,200,8.694909
-1085.86544,200,8.878554
-1111.147313,200,9.062379
-1106.09111,200,9.246178
-1262.314267,200,9.430066
-1128.39544,200,11.536907
-1153.812552,200,11.720369
-1204.974122,200,11.903697
-937.990954,200,12.087281
-1149.552636,200,12.271246
-1201.58327,200,14.378787
-760.916031,200,14.562148
-1007.509248,200,14.74556
-1017.169192,200,14.929132
-1265.132682,200,15.112518
-1213.425815,200,17.220399
-1040.438444,200,17.403994
-900.860795,200,17.5876
-1193.918688,200,17.771584
-1027.736431,200,17.955281
-1065.343117,200,20.066245
-1132.755994,200,20.250533
-1061.456756,200,20.434967
-1228.306204,200,20.619442
-1160.41526,200,20.804122
-1189.837849,200,22.917001
-999.167002,200,23.101153
-1121.015467,200,23.285701
-994.705398,200,23.46957
-932.200595,200,23.653384
-1021.228968,200,23.837063
-912.353623,200,25.946959
-907.557556,200,26.131017
-1039.847165,200,26.315017
-906.341679,200,26.499181
-1093.34831,200,26.683366
-899.264231,200,28.781869
-904.625448,200,28.965949
-853.071451,200,29.149857
-975.081862,200,29.334062
-830.413137,200,29.517911
-800.820492,200,31.60959
-794.040151,200,31.793803
-749.33894,200,31.977719
-818.937402,200,32.161655
-681.396623,200,32.345533
-957.525741,200,34.435597
-662.814822,200,34.619115
-614.832679,200,34.802447
-660.215495,200,34.985865
-821.302203,200,35.169383
-419.388489,200,37.279516
-395.846582,200,37.462942
-653.324127,200,37.646327
-642.422252,200,37.830152
-763.322093,200,38.013644
-659.022646,200,40.123874
-527.696101,200,40.307458
-528.986951,200,40.490949
-594.403963,200,40.674657
-660.224272,200,40.858227
-655.964134,200,42.944975
-659.413049,200,43.129086
-531.787636,200,43.3135
-528.308559,200,43.497661
-401.817815,200,43.681913
-264.795038,200,45.791476
-528.372894,200,45.975587
-268.145422,200,46.159818
-259.683518,200,46.343898
-403.278788,200,46.527885
-265.655965,200,46.711572
-129.58751,200,48.814247
-269.002641,200,48.997748
-405.789154,200,49.181947
-538.240068,200,49.365671
-403.812803,200,49.549445
-3.905854,200,51.602326
-375.5976,200,51.785962
-519.41611,200,51.970701
-398.973982,200,52.154433
-651.5326,200,52.338184
-518.955643,200,54.391258
-272.194891,200,54.575105
-404.251679,200,54.759309
-385.407708,200,54.943293
-615.372913,200,55.127585
-134.77952,200,57.176265
-263.568347,200,57.360168
-261.160953,200,57.544104
-136.365223,200,57.728048
-264.941735,200,57.911842
-139.078424,200,59.995055
-523.675301,200,60.179101
-269.935374,200,60.363187
-267.683163,200,60.547483
-597.783719,200,60.731524
-403.034553,200,62.78138
-131.73076,200,62.965573
-264.833507,200,63.150286
-272.105951,200,63.334812
-133.709393,200,63.519366
-264.489984,200,65.569303
-258.103744,200,65.753117
-326.248971,200,65.937003
-263.007829,200,66.120999
-263.369977,200,66.30501
-259.732176,200,68.394518
-393.983269,200,68.575763
-265.306058,200,68.759865
-267.503576,200,68.943936
-382.757279,200,69.127745
-269.414989,200,69.311527
-392.0181,200,71.420026
-131.96628,200,71.603984
-273.349294,200,71.788003
-132.385374,200,71.971846
-7.1413,200,72.155485
-133.793566,200,74.259427
-401.329856,200,74.443214
-130.791933,200,74.626916
-137.560977,200,74.810747
-125.706287,200,74.994526
-133.258063,200,77.103149
-412.766098,200,77.286815
-140.364664,200,77.470701
-139.825018,200,77.654557
-134.042959,200,77.838644
-398.948751,200,79.948199
-524.073101,200,80.13185
-6.000597,200,80.316057
-6.147308,200,80.499113
-509.934099,200,80.682936
-7.935169,200,82.792527
-140.075224,200,82.975944
-127.972433,200,83.159974
-7.876299,200,83.343572
-141.109976,200,83.527202
-133.864275,200,85.637702
-511.599861,200,85.8216
-8.591928,200,86.005821
-270.459527,200,86.190018
-408.973248,200,86.374094
-137.293571,200,88.488694
-139.359224,200,88.672675
-130.888551,200,88.856349
-272.327013,200,89.040266
-139.019661,200,89.22428
-126.544607,200,91.335434
-263.669279,200,91.518997
-265.235973,200,91.702514
-142.190023,200,91.886459
-269.021439,200,92.07
-271.041909,200,94.176663
-133.940393,200,94.360122
-128.552484,200,94.544013
-5.796179,200,94.727263
-375.861252,200,94.910633
-5.89843,200,95.094413
-250.613367,200,97.205482
-121.83841,200,97.389344
-136.336376,200,97.573271
-409.75622,200,97.757047
-135.791742,200,97.941263
-129.139148,200,100.052682
-399.79511,200,100.236377
-134.691586,200,100.420098
-397.521663,200,100.603953
-140.454421,200,100.787674
-398.400142,200,102.897812
-380.913605,200,103.081898
-137.854224,200,103.265758
-4.934625,200,103.449518
-372.837686,200,103.633613
-137.02597,200,105.74728
-4.571279,200,105.93111
-277.385043,200,106.114903
-126.232905,200,106.298759
-285.612643,200,106.482658
-121.793554,200,108.595372
-137.498269,200,108.7793
-137.16456,200,108.96326
-372.97228,200,109.147538
-390.029504,200,109.331772
-316.257905,200,111.444581
-10.842918,200,111.628398
-136.926212,200,111.811881
-276.79288,200,111.996856
-305.497278,200,112.181263
-8.656569,200,114.293825
-527.779763,200,114.477873
-287.979459,200,114.661767
-268.718528,200,114.845492
-271.580691,200,115.029518
-377.404538,200,117.140172
-384.751874,200,117.324125
-538.785909,200,117.508678
-253.943465,200,117.69286
-139.358542,200,117.877148
-137.892015,200,118.061551
-131.853628,200,120.172393
-138.212311,200,120.355693
-136.75864,200,120.539478
-139.093628,200,120.723058
-140.648203,200,120.906462
-141.766575,200,123.017918
-139.728826,200,123.202051
-274.253929,200,123.38605
-4.44694,200,123.569915
-392.144124,200,123.753786
-141.122417,200,125.8632
-388.007269,200,126.046553
-356.517218,200,126.230122
-129.009912,200,126.413799
-4.776631,200,126.597853
-128.738985,200,128.667514
-3.90999,200,128.851572
-139.189653,200,129.035717
-272.193179,200,129.219907
-271.401718,200,129.404052
-129.403269,200,131.515694
-408.589734,200,131.699069
-140.43181,200,131.882906
-135.924254,200,132.066635
-3.932342,200,132.250388
-252.576294,200,134.350861
-386.913185,200,134.534796
-134.286686,200,134.71871
-4.655604,200,134.902354
-275.003075,200,135.086001
-134.427734,200,137.197315
-133.8726,200,137.381353
-409.138452,200,137.565425
-402.512792,200,137.749124
-280.617901,200,137.932997
-136.298498,200,140.041745
-271.141279,200,140.225413
-129.880458,200,140.409346
-251.283838,200,140.594515
-134.453418,200,140.778306
-139.661361,200,140.962237
-139.323685,200,143.051018
-142.532894,200,143.234972
-134.723936,200,143.418687
-133.90122,200,143.602503
-134.121273,200,143.786129
-134.590803,200,145.896718
-145.99329,200,146.080745
-399.742553,200,146.264518
-133.813711,200,146.448459
-407.9196,200,146.632036
-387.95619,200,148.741778
-269.415287,200,148.92567
-306.287027,200,149.109579
-125.637308,200,149.293478
-701.162994,200,149.477372
-409.882039,200,151.58489
-138.247445,200,151.768893
-121.040152,200,151.953176
-136.350595,200,152.137107
-251.730839,200,152.321319
-136.370515,200,154.434549
-402.987775,200,154.618912
-135.853638,200,154.803001
-140.968661,200,154.98694
-135.63481,200,155.171054
-348.07177,200,157.264131
-382.510567,200,157.447891
-377.336121,200,157.631681
-133.087517,200,157.815469
-287.743341,200,157.999609
