#{"t_start": 1722007572.6210825, "env_id": "Pendulum-v1"}
r,l,t
-1216.739208,200,0.189617
-1222.963842,200,0.373085
-1045.686329,200,0.556448
-1394.992061,200,0.739697
-1160.31261,200,0.922856
-1203.507283,200,3.035168
-997.405685,200,3.218981
-1122.485793,200,3.402744
-1100.03859,200,3.586149
-1308.985869,200,3.770131
-1315.743198,200,5.879448
-1430.265881,200,6.063458
-963.105956,200,6.247293
-1353.455857,200,6.4314
-1106.821689,200,6.615111
-1132.08817,200,8.693724
-1514.336799,200,8.877347
-1560.972576,200,9.061181
-1261.054326,200,9.244981
-1029.320168,200,9.428858
-1127.524426,200,11.535722
-1060.272899,200,11.71917
-1154.547534,200,11.902506
-1100.648695,200,12.086075
-1488.104721,200,12.270051
-929.837098,200,14.3776
-1039.232471,200,14.560952
-1236.201869,200,14.744364
-1267.597978,200,14.927931
-849.900384,200,15.111318
-965.603076,200,17.219206
-998.575367,200,17.402794
-769.143943,200,17.586411
-1123.170454,200,17.770378
-1203.152518,200,17.954074
-862.017232,200,20.065053
-1126.898502,200,20.249333
-1134.977715,200,20.433785
-1006.609221,200,20.618252
-1137.534374,200,20.802959
-868.553786,200,22.9158
-968.647332,200,23.099968
-902.749115,200,23.284504
-1008.67002,200,23.468369
-1009.280061,200,23.652176
-944.089464,200,23.83588
-1096.834045,200,25.945765
-870.576487,200,26.129821
-988.151582,200,26.313819
-948.761966,200,26.497987
-873.714313,200,26.682168
-958.133291,200,28.780685
-772.377335,200,28.964754
-872.611932,200,29.148668
-647.017848,200,29.332865
-988.837262,200,29.516718
-879.563471,200,31.6084
-655.989741,200,31.792635
-823.596766,200,31.976529
-687.119337,200,32.160455
-787.339979,200,32.344334
-539.463258,200,34.434406
-538.867589,200,34.617915
-523.742655,200,34.801249
-768.287194,200,34.984676
-516.750186,200,35.168183
-686.373412,200,37.278311
-522.351823,200,37.461746
-401.111038,200,37.645131
-657.490845,200,37.828956
-389.517351,200,38.012443
-265.523099,200,40.122688
-528.311488,200,40.306268
-406.557651,200,40.489757
-628.467907,200,40.673456
-394.031575,200,40.857029
-524.667509,200,42.943784
-442.22504,200,43.127883
-539.66356,200,43.312304
-408.337173,200,43.496473
-505.318265,200,43.680715
-529.537119,200,45.790283
-132.195693,200,45.974388
-130.446903,200,46.158624
-134.739839,200,46.342712
-289.966504,200,46.526693
-135.565702,200,46.710377
-524.551438,200,48.813052
-336.3911,200,48.996552
-136.478102,200,49.180803
-132.290734,200,49.364473
-359.053566,200,49.548239
-269.148233,200,51.60113
-138.456954,200,51.784757
-391.344501,200,51.969517
-400.997543,200,52.15323
-255.619835,200,52.336977
-145.555772,200,54.390057
-6.390608,200,54.573909
-134.084025,200,54.758105
-138.092378,200,54.942086
-134.561458,200,55.126386
-257.117348,200,57.175067
-282.85507,200,57.35897
-5.883186,200,57.542904
-253.470352,200,57.72685
-340.939933,200,57.91064
-132.502935,200,59.993854
-132.969536,200,60.177903
-5.314622,200,60.361988
-275.564276,200,60.546278
-136.687682,200,60.730326
-7.053957,200,62.780181
-289.561068,200,62.964377
-262.390291,200,63.14909
-434.233465,200,63.333625
-262.316931,200,63.518175
-138.159286,200,65.568099
-403.680259,200,65.751918
-529.541156,200,65.935807
-393.432136,200,66.119803
-532.37716,200,66.30381
-530.248455,200,68.393323
-267.911842,200,68.574564
-127.339228,200,68.758697
-259.290886,200,68.942737
-137.118915,200,69.12655
-134.852043,200,69.310321
-269.447566,200,71.418841
-269.762029,200,71.602785
-124.618832,200,71.786808
-274.103239,200,71.970654
-134.507874,200,72.154284
-139.27264,200,74.258224
-128.439253,200,74.442012
-124.629858,200,74.625721
-132.735924,200,74.809556
-5.834355,200,74.99332
-127.82589,200,77.101952
-283.575315,200,77.285625
-138.271211,200,77.4695
-135.111547,200,77.653357
-132.904366,200,77.837445
-133.957554,200,79.947002
-262.502436,200,80.130668
-3.892153,200,80.314864
-129.747331,200,80.497911
-130.18321,200,80.681741
-137.59844,200,82.791332
-259.207537,200,82.974743
-320.318748,200,83.158785
-138.329393,200,83.342372
-399.943957,200,83.525995
-130.161924,200,85.636508
-137.003079,200,85.820407
-141.685662,200,86.004634
-382.555188,200,86.188821
-133.673583,200,86.372888
-135.294777,200,88.487516
-242.119644,200,88.671481
-259.286683,200,88.855149
-364.823918,200,89.039064
-309.54049,200,89.223075
-275.90575,200,91.334241
-137.960042,200,91.517798
-373.215266,200,91.70131
-412.945532,200,91.885257
-258.043346,200,92.068804
-135.929996,200,94.175474
-135.193225,200,94.358927
-5.145329,200,94.542812
-126.690666,200,94.726065
-131.979619,200,94.909446
-251.117325,200,95.093212
-135.758367,200,97.204278
-246.868586,200,97.388147
-261.857589,200,97.572076
-134.081343,200,97.755842
-132.917499,200,97.940064
-138.831329,200,100.05149
-436.003468,200,100.23517
-135.558942,200,100.418906
-375.494326,200,100.602761
-133.222858,200,100.786478
-131.037002,200,102.896615
-128.636906,200,103.080706
-300.209298,200,103.264567
-252.29221,200,103.448315
-127.66366,200,103.632418
-127.787215,200,105.746085
-4.109579,200,105.929909
-133.754694,200,106.113709
-402.590784,200,106.297571
-128.668259,200,106.481467
-272.39733,200,108.594169
-137.406189,200,108.778103
-2.976117,200,108.96206
-2.882314,200,109.146338
-132.535783,200,109.330599
-260.345838,200,111.443377
-268.024709,200,111.627204
-128.146083,200,111.81068
-131.762963,200,111.995678
-249.209378,200,112.180073
-5.45988,200,114.292636
-405.576244,200,114.476677
-256.453493,200,114.660576
-270.847373,200,114.844289
-407.610335,200,115.028321
-277.551407,200,117.138965
-418.728007,200,117.32293
-268.263824,200,117.507477
-129.631382,200,117.691665
-371.019836,200,117.87595
-137.337064,200,118.060349
-5.625965,200,120.171184
-138.753499,200,120.354503
-6.062092,200,120.538282
-340.256411,200,120.721863
-136.797266,200,120.905265
-7.208332,200,123.016731
-2.542471,200,123.200849
-2.896195,200,123.384853
-274.182608,200,123.568725
-268.490514,200,123.752594
-134.504328,200,125.861995
-507.572027,200,126.045351
-136.133886,200,126.228923
-270.234971,200,126.412612
-131.870224,200,126.596657
-133.875697,200,128.666329
-415.168696,200,128.850378
-253.608928,200,129.034531
-131.913012,200,129.218713
-241.368164,200,129.402844
-254.365383,200,131.514512
